M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6
230.1269989,4015.070068,64.66339874,596.8330078,304.1220093,174.1159973
223.0399933,4052.570068,60.96049881,579.242981,301.3970032,168.9210052
219.5469971,4043.040039,61.24810028,587.559021,297.7780151,169.5720062
201.9559937,4075.030029,55.29029846,581.9619751,283.0310059,153.2359924
184.5679932,3994.73999,52.02180099,650.1740112,248.1880035,155.0390015
143.0549927,4129.259766,46.26110077,710.7039795,264.1279907,153.9929962
173.9389954,4028.100098,39.97019958,664.4249878,240.1419983,144.9129944
152.6100006,4047.459961,42.2594986,734.3779907,247.628006,151.2640076
226.5820007,4036.399902,62.70209885,583.9459839,304.4890137,171.4859924
190.8650055,4024.0,49.71760178,618.2930298,256.1950073,150.3849945
146.7120056,4128.759766,46.34680176,694.7089844,263.8070068,152.7230072
195.1809998,4053.75,53.15729904,594.0700073,269.1010132,146.8679962
192.2539978,4055.679932,46.7018013,570.7609863,255.3240051,138.401001
196.5720062,4001.939941,38.59090042,619.8859863,222.6809998,137.0829926
169.0469971,4060.350098,43.19390106,654.6060181,245.2250061,142.1569977
167.9629974,4015.530029,38.68560028,715.9500122,236.5619965,152.947998
148.4880066,4064.600098,42.89509964,728.7059937,250.5399933,154.1909943
185.7630005,4013.22998,59.0503006,652.5709839,266.0419922,160.3200073
246.9839935,3981.129883,68.91490173,608.6959839,314.1679993,181.526001
179.6419983,4009.939941,37.30189896,686.8709717,235.8910065,147.3480072
173.7100067,4013.370117,37.45420074,705.723999,235.7140045,151.3179932
156.6210022,4019.879883,41.06299973,729.59198,245.1239929,152.3500061
180.4720001,4033.709961,41.46310043,628.9990234,238.1959991,141.4230042
149.3569946,4076.26001,43.77780151,726.2130127,250.7030029,157.9609985
150.522995,4064.280029,42.98160172,730.1729736,249.6519928,154.1790009
186.1869965,4037.429932,53.30170059,624.5089722,262.9609985,151.6950073
199.9720001,3978.959961,40.53820038,650.901001,235.0899963,148.0850067
194.0019989,4030.73999,45.49160004,593.3120117,245.2850037,140.0809937
190.0870056,3981.540039,58.48040009,656.59198,254.7640076,164.4819946
179.0140076,4014.570068,38.13479996,677.1480103,236.4340057,146.1889954
195.7689972,3996.810059,37.69789886,644.3740234,227.8619995,141.3690033
218.6880035,3970.120117,62.5766983,638.0159912,274.6480103,171.8099976
191.852005,4025.22998,47.61579895,609.4489746,248.1730042,142.3829956
154.548996,4046.320068,41.6026001,733.0599976,247.0769958,150.1329956
182.1999969,4083.120117,56.90169907,602.401001,270.7460022,149.1320038
197.7059937,4002.22998,42.30250168,626.2379761,234.8659973,141.6719971
144.2220001,4091.899902,43.95149994,720.8670044,254.4660034,155.9219971
195.3540039,4043.610107,50.1841011,588.4320068,259.0130005,142.7050018
194.3679962,4052.679932,48.43109894,578.1259766,259.3450012,141.8970032
147.5279999,4066.560059,42.87820053,725.7310181,250.496994,153.526001
187.0549927,4020.639893,51.73730087,631.3560181,256.4140015,152.5379944
162.6959991,4066.870117,43.41859818,674.0059814,248.0970001,145.2140045
160.6000061,3999.02002,39.44850159,747.5280151,233.4839935,156.8190002
195.4629974,4017.449951,43.68230057,596.6680298,235.2779999,137.25
193.9429932,4039.870117,50.90190125,597.0,258.3039856,144.2859955
180.1820068,4064.290039,43.30020142,577.6199951,251.852005,136.9940033
