M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
151.4080048,3959.22998,39.83840179,814.0449829,269.0589905,168.3480072,184.7570038,4020.98999,52.95569992,637.0969849,257.6430054,153.3820038,347.6839905,110.9169998,49.33369827,340.8380127,122.5149994,47.55559921,0,1,0,0,3.4
155.7949982,3990.939941,35.91519928,800.6469727,269.5109863,168.5599976,192.7400055,4023.969971,46.48180008,605.6970215,245.2579956,141.0579987,346.1929932,109.487999,51.75699997,337.6929932,123.6529999,47.45899963,0,1,0,0,6.8
156.0690002,3999.76001,36.53570175,798.3530273,279.6799927,176.5410004,192.0200043,4038.199951,45.21039963,580.552002,247.2319946,138.3269958,350.4140015,107.1060028,53.40639877,337.125,122.5650024,47.37939835,0,1,0,0,6.8
153.0930023,3979.699951,40.22629929,805.6209717,285.95401,175.3309937,192.6410065,4043.709961,52.28250122,601.6170044,262.2200012,146.1699982,349.9349976,108.5920029,51.02069855,336.0400085,122.5979996,46.54389954,0,1,0,0,10.1
166.5339966,3987.370117,29.41320038,793.3779907,228.6089935,146.0160065,209.5529938,3991.120117,38.65739822,590.5999756,206.8190002,130.7369995,342.1109924,112.1460037,48.66270065,345.4240112,128.8220062,48.91550064,0,1,0,0,0.0
153.8699951,3992.800049,40.78139877,800.3989868,297.9119873,181.779007,196.9060059,4051.379883,51.30889893,584.4680176,265.9169922,143.9920044,349.7980042,106.461998,52.37530136,335.973999,122.0770035,46.61470032,0,1,0,0,3.4
149.1730042,4022.350098,35.24319839,802.2379761,273.0620117,172.8970032,181.7120056,4041.620117,42.45410156,600.4500122,241.3580017,137.7590027,349.3469849,111.8600006,52.63069916,350.776001,129.9149933,49.89160156,0,1,0,0,6.8
120.9199982,3999.870117,27.45059967,902.5859985,258.1659851,177.3580017,157.7189941,4032.22998,40.12009811,743.8040161,239.3410034,159.871994,360.5350037,121.572998,47.29370117,366.5039978,141.0279999,53.23300171,0,1,0,0,0.0
125.5970001,3969.290039,27.29120064,896.4279785,248.8840027,173.8619995,161.8809967,3987.209961,39.29230118,748.3339844,229.973999,157.4669952,351.7219849,121.9520035,45.56169891,352.0469971,140.8329926,52.02780151,0,1,0,0,0.0
170.0110016,3988.689941,47.50049973,807.5180054,331.1239929,198.5379944,223.246994,4050.77002,61.25579834,579.9949951,301.3829956,169.0330048,363.9110107,101.0169983,53.99200058,348.3540039,115.7440033,49.68230057,0,0,1,0,0.0
209.9570007,3942.52002,52.5727005,793.9849854,313.1470032,185.1699982,250.2290039,3938.330078,69.84369659,639.414978,295.0509949,182.8289948,355.7250061,91.90920258,47.05569839,351.2739868,106.2249985,50.2118988,0,0,0,1,0.0
178.302002,3943.01001,46.52959824,804.2719727,286.70401,180.6880035,217.6690063,3970.300049,62.38180161,638.6439819,273.6889954,171.6640015,357.2999878,102.0139999,48.10250092,346.375,113.8769989,48.43700027,0,0,1,0,0.0
152.9409943,4010.379883,38.71239853,789.7960205,299.6180115,191.7339935,191.173996,4056.850098,46.3091011,562.9680176,253.8470001,137.6940002,347.8009949,104.9140015,56.07229996,340.7179871,122.7399979,48.36119843,0,1,0,0,0.0
228.1230011,3908.189941,58.98889923,783.7979736,364.9590149,211.720993,281.4760132,3951.209961,75.28669739,590.2260132,344.2420044,193.6620026,358.1279907,84.03730011,54.16820145,346.8529968,101.7850037,51.18719864,0,0,0,1,0.0
117.4440002,4072.580078,36.25870132,861.9580078,271.2090149,171.9980011,146.0050049,4085.949951,43.92739868,723.4959717,253.6750031,156.8849945,349.0339966,123.1920013,47.73300171,352.9129944,140.6869965,51.75790024,0,1,0,0,0.0
145.4629974,3995.22998,27.7758007,842.4869995,257.2179871,171.7510071,177.2929993,4015.52002,38.21770096,681.1599731,236.8600006,146.753006,344.0830078,115.3330002,49.54460144,343.3670044,132.003006,50.27009964,0,1,0,0,10.1
