M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
316.8099976,3472.879883,40.84260178,423.6010132,219.5050049,15.25570011,359.3089905,3499.040039,53.89670181,391.7890015,217.0529938,9.129349709,210.8309937,68.35929871,37.93320084,198.0480042,79.38880157,42.43270111,1,0,0,0
322.6990051,3537.909912,43.12870026,437.802002,230.0180054,15.3281002,377.2279968,3540.060059,58.53680038,398.0840149,232.2389984,9.085379601,222.6849976,70.99389648,40.5163002,204.0460052,80.17089844,43.2560997,1,0,0,0
384.2210083,3282.379883,42.62120056,439.868988,248.0980072,16.53389931,447.2460022,3356.550049,54.79140091,402.0090027,256.9070129,9.778759956,209.2870026,64.38929749,38.45069885,191.5010071,76.53669739,40.93259811,1,0,0,0
319.928009,3495.090088,40.07740021,422.4859924,221.9570007,16.16480064,366.5169983,3481.419922,53.36209869,389.6430054,213.1459961,9.378689766,210.3509979,66.38400269,37.9919014,196.3370056,79.33370209,40.33959961,1,0,0,0
307.473999,3703.070068,42.62070084,446.6390076,240.8329926,16.17569923,397.5350037,3649.639893,60.07820129,407.8630066,238.2720032,10.06289959,223.4290009,70.87609863,40.60919952,207.128006,86.16000366,43.604599,0,0,0,1
474.6440125,3476.800049,44.55500031,464.894989,266.8280029,17.98520088,526.8510132,3480.040039,56.46239853,429.7829895,264.9869995,10.79950047,211.2230072,63.22589874,38.53609848,206.6380005,68.55729675,41.24010086,0,0,0,1
321.3850098,3514.280029,39.64030075,422.75,221.8930054,16.20319939,367.1940002,3495.47998,52.78499985,389.7099915,211.6199951,9.439249992,210.5050049,66.2315979,38.01139832,197.125,79.0121994,40.39289856,1,0,0,0
278.6499939,3778.469971,49.67539978,450.6239929,220.9340057,14.8192997,341.4320068,3790.379883,62.62139893,412.0780029,213.2700043,9.834139824,219.5449982,81.79049683,39.50350189,213.6309967,92.19750214,42.71699905,0,0,0,1
316.6860046,3532.959961,42.38270187,433.4339905,225.8569946,14.96679974,379.2539978,3535.719971,57.47650146,398.9049988,226.9629974,9.148909569,219.3739929,69.70400238,39.72890091,201.8840027,80.91280365,42.9239006,1,0,0,0
353.875,3481.179932,39.60079956,430.3399963,230.7389984,16.92359924,393.1740112,3462.899902,49.65050125,390.2409973,213.2429962,9.98003006,212.3240051,65.55020142,38.64049911,203.3079987,77.40920258,41.30550003,0,0,0,1
311.6359863,3543.280029,42.12080002,429.8049927,222.9369965,14.7347002,374.29599,3539.72998,56.82559967,396.3909912,221.0480042,8.952280045,216.4960022,70.88569641,38.38219833,201.2129974,80.37239838,41.82559967,1,0,0,0
314.3909912,3652.370117,42.61389923,445.4630127,241.8110046,16.27869987,402.3309937,3610.48999,59.47880173,405.9289856,239.2879944,10.05130005,223.2330017,69.90879822,40.59429932,205.9570007,85.24780273,43.51589966,0,0,0,1
353.2390137,3286.219971,42.26190186,429.8659973,236.3880005,15.89319992,411.0840149,3345.540039,54.56069946,392.7090149,240.3789978,9.175169945,207.2599945,64.97429657,38.39759827,187.3240051,79.68119812,40.47719955,1,0,0,0
323.4719849,3486.47998,42.16930008,431.8859863,227.6190033,15.02840042,386.2520142,3500.320068,56.24079895,394.9349976,228.7109985,9.009280205,219.4360046,69.39890289,39.42380142,199.3950043,80.68720245,41.78150177,1,0,0,0
279.0509949,3798.629883,45.10950089,435.2940063,210.2539978,13.26259995,327.0419922,3741.459961,60.02209854,403.6409912,200.3170013,8.933239937,218.6849976,79.3062973,39.3125,209.3110046,82.23660278,42.21649933,0,0,0,1
283.2550049,3783.189941,50.02840042,451.1600037,223.8079987,14.86559963,345.3479919,3788.810059,63.09059906,412.4930115,217.1190033,9.725489616,219.7310028,83.05819702,39.49250031,216.2369995,92.31240082,42.79119873,0,0,0,1
274.8619995,3765.389893,46.69440079,438.0360107,206.8939972,13.6967001,323.5960083,3784.120117,60.29029846,405.7770081,202.1670074,9.111829758,218.1999969,75.69129944,39.4219017,203.697998,87.49520111,42.35359955,0,0,0,1
275.9049988,3775.860107,48.73970032,446.6220093,215.1799927,14.44449997,333.7969971,3790.169922,61.89429855,410.2539978,208.5480042,9.618619919,219.1649933,79.68190002,39.48460007,210.6170044,90.89890289,42.61399841,0,0,0,1
333.9070129,3425.580078,42.29980087,430.4299927,231.9929962,15.66030025,393.1520081,3456.929932,56.35520172,396.0539856,235.5119934,9.299599648,216.0039978,67.27600098,38.25429916,196.1869965,81.39589691,42.80350113,1,0,0,0
328.5220032,3541.26001,42.62139893,443.2709961,242.2380066,16.33839989,420.8760071,3529.76001,58.85580063,406.3059998,243.0059967,10.07479954,220.0749969,67.957901,39.72779846,201.0379944,84.38269806,44.08240128,0,0,0,1
316.1589966,3657.050049,42.69150162,447.4570007,245.996994,16.62010002,410.8359985,3608.02002,59.27999878,406.980011,240.1829987,10.44690037,223.4559937,70.084198,40.61560059,207.3029938,85.80410004,43.55810165,0,0,0,1
296.8330078,3638.939941,42.25529861,431.9710083,216.6889954,14.22599983,357.3280029,3605.370117,57.68450165,400.1119995,210.8130035,8.918999672,217.6320038,73.52960205,39.70510101,205.0469971,80.22799683,43.0387001,1,0,0,0
