Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.836761,157.3110046,1.74977,536.9119873,126.8850021,54.1052017,0.909165,143.0800018,1.35101,388.8619995,112.6709976,50.4272995,357.4119873,80.4521027,48.9357986,361.2980042,98.8673019,52.8133011,0.0
1.03815,88.1317978,1.31172,617.4169922,74.8955994,55.3255005,1.0871,74.507103,1.29975,444.743988,63.7159996,49.1622009,349.67099,114.3600006,51.9370995,351.1140137,132.2440033,50.2394981,6.8
1.00939,85.2867966,1.30176,591.6539917,74.012001,54.2750015,1.0647,74.655098,1.31609,453.5429993,65.305603,51.0690994,343.1239929,117.3339996,48.4912987,347.6940002,134.5630035,50.9530983,0.0
1.03994,88.373703,1.32616,618.40802,75.7761002,55.3963013,1.09152,75.5121002,1.31466,456.3900146,65.1953964,50.1890984,349.9119873,117.197998,50.8599014,351.3970032,134.6430054,50.5786018,10.1
0.969583,89.0281982,1.28175,584.15802,76.8718033,51.7131996,0.99842,73.7761002,1.33641,369.6130066,62.4030991,44.6287003,347.5820007,112.9660034,49.1889,339.9590149,123.6719971,47.6963005,0.0
0.949831,125.8239975,1.61677,580.0620117,105.7509995,54.8967018,1.03237,112.6179962,1.52951,391.5150146,91.9194031,50.5747986,355.4030151,92.6532974,50.1971016,347.5899963,107.5469971,50.2139015,6.8
0.903829,147.2019958,1.87137,577.7130127,127.3720016,58.0178986,0.994616,135.8990021,1.55162,400.4230042,111.9820023,53.5245018,360.4979858,76.8877029,53.6156006,357.5840149,95.7601013,53.5125008,0.0
1.0851099,84.2405014,1.34343,614.0720215,75.7733002,56.8670998,1.18768,74.3499985,1.48087,501.5429993,68.4216003,55.2770004,342.428009,122.4240036,47.0415993,341.8070068,141.1100006,50.8787003,0.0
1.04216,151.2259979,1.82846,594.6469727,124.336998,56.2701988,1.10519,138.7429962,1.6342,412.8139954,110.848999,54.0013008,357.0480042,80.6631012,49.2402992,347.8850098,98.0812988,51.0971985,6.8
1.00582,108.7570038,1.62986,599.7670288,94.3616028,56.665699,1.07942,95.4298019,1.58187,396.2579956,80.1832962,51.5259018,356.7969971,98.3592987,52.2364006,345.5499878,112.0510025,50.1952019,3.4
0.96632,95.6840973,1.3285,609.367981,80.9559021,54.4654007,1.01011,80.2291031,1.3212301,389.197998,66.4371033,46.8970985,349.9410095,107.5940018,51.5619011,336.0230103,122.2020035,46.5737,0.0
0.956547,104.3470001,1.4568599,593.4039917,89.4100037,56.6790009,1.05003,90.4613037,1.52518,389.7929993,75.4529037,50.5130997,357.3829956,104.3099976,48.7116013,346.1170044,115.7610016,48.0360985,3.4
1.08885,83.0130005,1.36922,625.8709717,74.2302017,58.1338997,1.17672,71.7014999,1.39169,486.0950012,64.5842972,54.0962982,345.0150146,118.7409973,50.0793991,342.552002,136.7129974,49.8376999,0.0
0.949567,92.0174026,1.30997,583.9219971,78.7918015,52.1796989,0.981414,77.3375015,1.32265,377.4509888,64.5264969,46.0480995,347.6419983,110.8939972,49.4444008,340.8479919,122.572998,47.6035995,3.4
0.93138,87.9672012,1.23516,603.9190063,74.509903,54.3815994,1.01226,72.3283005,1.09159,412.0559998,61.2057991,46.5111008,347.7709961,109.7180023,55.5903015,347.1870117,127.939003,48.5327988,0.0
0.979239,148.0140076,1.85216,568.5599976,126.788002,56.4417992,1.05809,136.3099976,1.5515701,396.4140015,111.5690002,52.5624008,356.1180115,78.3093033,53.0124016,351.8940125,96.6893997,52.9555016,6.8
0.998734,104.4059982,1.55434,601.7000122,90.8557968,55.6188011,1.01429,90.5559006,1.51802,389.8359985,76.2827988,50.3264008,360.0559998,101.0309982,51.9724998,353.1619873,114.0970001,49.8442001,0.0
1.01484,81.8798981,1.37529,651.2249756,74.4793015,60.9146004,1.12923,72.5131989,1.4386801,508.3120117,66.8535004,56.7607994,355.2359924,123.5550003,48.5970001,351.9570007,141.5390015,51.1503983,3.4
1.10315,81.8891983,1.38095,630.2789917,74.5839005,58.7949982,1.21332,72.5634995,1.50177,512.8829956,66.9301987,57.8440018,349.0379944,122.9199982,47.6735992,352.9079895,140.3970032,51.7332001,0.0
1.20127,80.8283005,1.36036,628.8280029,74.8230972,58.3588982,1.29822,72.4281998,1.54282,505.2630005,67.7134018,56.4729996,345.052002,125.5230026,47.4457016,344.8320007,142.9920044,51.3420982,10.1
0.903598,138.5379944,1.8760099,577.3980103,122.8830032,57.9193001,0.988197,128.2250061,1.54685,395.0450134,107.9260025,52.6348991,360.6470032,78.7757034,57.6769981,357.8120117,97.7210007,54.3403015,0.0
1.08525,82.7039032,1.3422101,613.1680298,75.5131989,56.8161011,1.18804,73.4447021,1.47672,496.4729919,68.1116028,54.7419014,342.3510132,122.7919998,46.8119011,341.7109985,141.3480072,50.6654015,0.0
1.0178699,81.6531982,1.37896,651.5029907,74.3292007,60.9315987,1.13556,72.1589966,1.4427299,510.7919922,66.3599014,56.9779015,355.2940063,122.9290009,48.6161995,351.9909973,140.9389954,51.0377007,3.4
0.949688,91.9057999,1.30866,583.5910034,78.5098038,52.1529007,0.980852,77.2542038,1.31933,376.5939941,64.3648987,45.8986015,347.5759888,110.7870026,49.6153984,340.8569946,122.6309967,47.6675987,3.4
1.05532,87.8770981,1.3102,613.8959961,74.1421967,55.4280014,1.09861,73.216301,1.24799,432.7340088,62.1757011,48.3348999,345.5859985,110.9869995,53.5485001,347.7659912,129.1080017,48.9033012,0.0
0.8992,90.9750977,1.27056,589.0,76.4046021,54.4233017,0.931219,74.2910995,1.1628,382.0469971,62.4286995,45.0569992,346.9419861,105.887001,57.3130989,342.4689941,123.7539978,48.6333008,0.0
0.947609,128.1009979,1.57965,579.8300171,105.4449997,54.8813019,1.0303,114.0329971,1.52546,392.0069885,91.9608994,50.5474014,355.3989868,94.4281006,48.8510017,347.6109924,108.4710007,50.0311012,10.1
0.989471,133.7819977,1.7360801,617.2369995,112.8710022,58.2050018,1.04794,122.0250015,1.59975,418.4869995,99.8242035,54.6585999,359.9020081,88.558403,51.6590996,347.2860107,104.1009979,50.604599,0.0
0.974718,116.552002,1.64771,596.4799805,100.5739975,56.4325981,1.04573,103.4029999,1.54318,394.8559875,86.3482971,51.1136017,356.82901,94.6773987,51.7354012,346.4809875,109.348999,50.2358017,0.0
1.08476,81.683403,1.34207,612.8099976,75.5695038,56.7793007,1.18736,72.9802017,1.47323,494.1900024,68.2556,54.4221992,342.3080139,123.4639969,46.9304008,341.6860046,141.8090057,50.5442009,0.0
1.0006599,89.0055008,1.2650501,592.9810181,74.5767975,54.5297012,1.03722,76.0432968,1.2590801,422.3080139,64.2465973,47.3860016,343.9570007,113.4960022,50.3264008,343.2680054,130.2420044,49.9989014,0.0
0.977838,85.5156021,1.26481,593.0170288,75.5174026,54.2098007,1.03736,75.0049973,1.3366899,457.8900146,67.3851013,51.0429993,344.2420044,119.8470001,46.7983017,347.2319946,138.0650024,51.2985001,0.0
