DI_Al_0_2,DI_Ca_0_2,DI_Fe_0_2,DI_K_0_2,DI_Mg_0_2,DI_P_0_2,DI_Al_2_6,DI_Ca_2_6,DI_Fe_2_6,DI_K_2_6,DI_Mg_2_6,DI_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
371.7940063,2421.9699707,51.8634987,261.3129883,213.3419952,39.7052994,352.2609863,2554.2199707,62.5059013,204.0839996,206.423996,29.8365002,181.4700012,39.8101997,16.9841003,144.7489929,51.7761002,16.4431
381.4660034,3266.6101074,43.6194992,346.9159851,168.5509949,11.5457001,386.2720032,2976.0900879,62.0698013,270.5100098,147.2960052,6.34935,157.7079926,61.9785995,19.9654007,146.3860016,76.3050003,17.8115997
350.1870117,2605.3999023,54.0292015,269.1430054,226.302002,41.7350998,266.6099854,2594.4199219,62.2321014,213.9120026,215.4980011,30.5802994,162.3890076,40.4598007,16.9601994,141.8540039,52.7755013,16.2532997
285.57901,3023.2099609,41.9541016,315.8259888,177.0090027,11.8562002,262.5610046,2861.8100586,55.1766014,255.7120056,161.6699982,6.5325699,165.822998,54.1505013,20.0576,154.1399994,64.6606979,19.9643993
502.7839966,2193.5400391,84.9944992,255.8079987,229.8809967,42.5256004,507.3139954,2452.5400391,82.3936996,195.4060059,214.6199951,31.2010994,189.8910065,34.5847015,16.9234009,143.9279938,45.4430008,16.2411995
179.4230042,3245.9099121,36.7361984,342.4289856,174.8710022,10.8893003,214.0829926,2751.4199219,64.5378036,254.4120026,146.3190002,6.0240402,173.7969971,57.0696983,19.8588009,159.4389954,67.3209991,21.3813
482.5109863,2655.6999512,71.6035995,275.881012,237.7590027,44.1836014,466.2109985,2644.3701172,76.9304962,226.3450012,216.6880035,30.7154999,167.970993,42.0718002,16.8069992,138.9080048,53.0326996,16.2210999
451.2900085,3282.3999023,44.6343994,349.2929993,165.098999,11.7089996,429.6719971,3113.9599609,58.3772011,281.6809998,150.0930023,6.45224,161.9839935,64.9721985,20.0545006,145.7899933,81.3551025,17.8229008
247.9400024,3007.3200684,39.6027985,314.8370056,178.0570068,11.8014002,238.1970062,2778.9599609,58.4644012,248.1450043,159.1609955,6.4943099,167.8070068,54.0677986,20.0613995,155.2969971,64.1154022,19.9689999
404.769989,2341.2800293,60.394001,260.1140137,218.0870056,40.3552017,393.6109924,2536.8601074,67.3509979,202.651001,207.6369934,30.0900993,183.647995,38.2947998,17.0555,143.7440033,50.6416016,16.6431999
318.67099,2536.3100586,40.3880997,263.8630066,202.7059937,38.2593002,265.9379883,2594.0900879,54.2346001,207.8130035,203.8439941,29.3407993,181.6970062,42.1879997,16.9384003,151.4129944,52.9506989,17.2824993
515.8170166,2251.1499023,89.9161987,257.9230042,237.0140076,43.485199,521.8109741,2442.6499023,86.4419022,195.4470062,218.7559967,31.6219006,187.897995,33.0017014,16.9902992,141.1439972,45.2332001,16.1653004
406.8240051,3271.2800293,43.9225998,347.6830139,167.4199982,11.5970001,402.9779968,3021.6298828,60.8412018,274.1119995,148.2039948,6.3821602,158.8079987,63.0031013,19.9866009,146.1130066,78.0376968,17.7661991
264.1730042,2617.1799316,34.0009995,264.3420105,204.753006,38.0974998,164.5800018,2632.3500977,46.4547997,212.3220062,203.5650024,28.8143005,171.8529968,45.2921982,17.1420002,148.2879944,58.2196999,17.9694004
247.9700012,3252.3601074,38.9681015,343.4020081,172.022995,10.9933004,264.7869873,3021.8200684,53.203701,277.2189941,153.6849976,6.1250801,170.4680023,58.2449989,19.8955002,157.0859985,69.9666977,21.2786007
