Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,PhosphorusTreatment
0.279982,38.3852005,0.959904,239.1809998,27.6909008,6.0854502,0.280135,31.2075005,0.768706,199.6820068,20.6644993,3.8806601,245.401001,95.1820984,43.2677994,221.9299927,106.1009979,37.9275017,0.0
0.316652,48.6633987,0.673258,278.0159912,28.4612007,5.8289199,0.460794,39.5844002,0.953772,205.9029999,23.3328991,3.9762599,214.2630005,94.3214035,138.923996,201.3880005,105.0559998,42.5215988,22.5
0.302009,40.7818985,0.972001,244.0299988,28.2234001,6.1159101,0.301551,32.4808998,0.791892,199.8209991,21.3143005,3.8714199,245.6130066,95.2390976,43.2612991,222.1089935,106.3590012,37.9141998,22.5
0.45738,41.7596016,0.869007,269.4129944,28.0503006,6.7107301,0.512389,34.2899017,0.793197,217.3040009,23.8526001,4.4770002,221.1060028,105.9830017,129.0509949,209.897995,118.7870026,48.2599983,16.9
0.288105,46.0457993,0.929553,250.9329987,30.3715,6.1767802,0.295549,35.7125015,0.754103,200.1060028,24.1473007,3.81741,245.3950043,93.1197968,42.9031982,216.4609985,105.5100021,37.5402985,22.5
0.322373,45.8652992,0.687619,272.9729919,28.0923004,6.0001001,0.481123,37.5488014,0.923537,205.9109955,23.3264999,3.9997201,213.7929993,94.0208969,134.3350067,203.4400024,105.887001,42.2686005,22.5
0.360884,47.989399,0.679139,286.0429993,28.3237991,5.6681099,0.574893,39.8791008,1.1397099,206.8930054,23.6805992,4.0183702,210.9850006,99.5201035,140.0110016,194.4960022,107.2789993,40.3698997,0.0
0.440936,58.1875992,0.902056,279.026001,35.0257988,6.6747599,0.483855,45.1459999,0.758367,205.4850006,27.4594002,3.83991,236.8249969,98.0699997,36.5784988,204.6940002,108.7829971,31.0548,0.0
0.325507,50.7140999,0.86663,266.9710083,32.2649994,6.5223498,0.343304,39.171299,0.751254,204.6159973,25.5561008,3.8054399,245.0449982,94.1278,42.0009995,213.404007,106.1070023,35.0633011,0.0
0.331912,51.4920998,0.871659,265.2879944,32.2845001,6.4930701,0.347136,39.5928993,0.764668,204.6640015,25.5337009,3.7885101,244.9720001,93.2195969,42.0140991,212.947998,105.723999,35.0769005,0.0
0.203691,43.8073997,0.730331,236.9349976,26.9339008,5.3786998,0.20202,34.3513985,0.641577,200.3939972,21.1004009,3.76946,220.0310059,84.7730026,133.1269989,207.2649994,101.1719971,46.2058983,16.9
0.451467,44.8166008,0.937987,260.2080078,28.0209999,6.29284,0.437857,37.6254997,0.75788,214.9389954,24.4906006,4.2866101,226.4929962,97.1051025,40.6563988,217.5749969,112.6080017,40.7440987,0.0
0.41299,42.7485008,0.883717,275.9150085,28.2339993,6.7196598,0.447241,34.3735008,0.73954,215.4199982,23.4274006,4.52706,229.6809998,99.733902,39.1716995,220.3220062,115.862999,40.4213982,0.0
