M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
465.1199951,3295.719971,59.86569977,672.7349854,455.6210022,190.0299988,502.7569885,3375.860107,74.16799927,528.7180176,449.052002,143.5709991,202.6170044,47.16329956,27.98139954,191.5019989,61.13830185,22.71249962,1,0,0,0,0.0
373.3110046,3483.679932,45.79809952,707.7559814,375.9849854,154.4530029,431.2550049,3574.149902,61.00389862,580.2659912,373.0429993,109.9759979,205.9960022,54.77130127,26.65660095,187.7559967,70.73629761,23.31979942,0,0,1,0,0.0
458.572998,3604.189941,63.32109833,840.4769897,405.9100037,143.9290009,475.8320007,3694.639893,71.15039825,676.2559814,389.6199951,88.37280273,211.352005,61.80820084,31.51189995,193.8289948,83.76750183,27.19980049,0,1,0,0,0.0
389.493988,3410.610107,46.14099884,683.7080078,381.256012,156.2799988,422.006012,3503.149902,58.93799973,557.7979736,372.9440002,120.5029984,213.4980011,52.82049942,27.44720078,197.2109985,66.63980103,23.95190048,0,0,1,0,0.0
516.0280151,3191.030029,75.47869873,753.8480225,489.5780029,225.7160034,566.3499756,3307.01001,89.51180267,572.4569702,476.8129883,158.4960022,206.6459961,43.32590103,28.91880035,186.2339935,59.28900146,23.25530052,1,0,0,0,0.0
388.9089966,3514.5,45.32189941,778.4979858,380.0069885,150.6849976,421.4590149,3622.22998,57.83990097,639.7529907,364.4440002,111.0309982,210.3339996,55.85300064,29.26099968,191.9660034,71.74240112,25.53689957,0,0,0,1,0.0
371.8959961,3438.330078,41.89960098,756.9810181,357.5599976,150.3040009,402.7430115,3543.899902,55.18780136,619.3880005,343.2520142,115.5910034,210.0780029,53.80390167,30.7696991,194.2839966,69.00489807,25.5909996,0,0,0,1,0.0
386.1090088,3438.649902,44.91770172,769.0570068,359.0620117,146.6970062,417.6010132,3538.139893,57.82899857,629.7379761,348.70401,114.0110016,209.8329926,54.94189835,29.32519913,193.6560059,69.89109802,27.03089905,0,0,0,1,0.0
461.8760071,3343.570068,57.56679916,669.914978,452.8569946,184.1459961,499.6960144,3408.189941,73.48500061,534.5079956,447.8989868,143.4550018,202.4779968,47.61360168,26.95299911,191.0700073,61.0141983,22.40189934,1,0,0,0,0.0
389.2309875,3519.060059,45.32360077,779.3649902,382.0710144,151.5279999,421.5690002,3631.370117,57.80339813,640.8530273,365.8280029,110.5270004,210.3609924,55.96839905,29.58259964,191.8670044,71.95020294,25.59840012,1,0,0,0,0.0
417.6870117,3694.449951,49.48799896,814.7249756,418.3129883,149.4250031,451.8179932,3811.600098,61.62779999,669.0720215,398.5880127,100.0210037,212.4299927,60.10639954,27.87949944,188.9320068,77.64379883,24.93910027,1,0,0,0,0.0
459.303009,3391.649902,55.51979828,667.1110229,450.5629883,177.2440033,497.4389954,3440.909912,72.88339996,541.2490234,447.196991,143.3650055,202.3209991,48.18159866,26.13660049,190.4940033,60.84790039,22.02140045,0,0,0,1,0.0
426.473999,3608.080078,52.84270096,813.9719849,402.1400146,147.0420074,453.1849976,3707.100098,63.6631012,665.6500244,386.1059875,99.31939697,211.1779938,59.51800156,29.66119957,192.2140045,78.1026001,26.4239006,1,0,0,0,0.0
463.25,3583.689941,64.95449829,846.3829956,408.1069946,142.2510071,479.053009,3669.540039,72.16359711,685.5109863,391.1040039,85.40930176,211.5359955,63.39630127,33.0766983,196.3130035,85.20909882,27.89889908,0,1,0,0,0.0
537.2630005,3180.77002,85.42179871,777.0700073,479.4089966,225.5,581.4689941,3253.810059,96.73390198,553.1660156,463.6820068,164.0980072,207.4459991,43.89210129,33.84429932,196.0059967,58.16159821,25.2840004,1,0,0,0,0.0
440.1419983,3306.419922,52.48270035,632.7230225,436.79599,177.6289978,470.0969849,3376.459961,66.65950012,503.9320068,432.3599854,139.8359985,202.6119995,47.90230179,26.18709946,195.3179932,60.98089981,22.65940094,0,0,1,0,0.0
435.802002,3281.790039,52.36849976,626.3239746,441.4559937,181.2929993,464.0750122,3359.919922,65.17739868,504.4440002,435.2690125,139.4539948,202.6759949,47.64400101,26.9741993,194.8399963,61.02629852,22.90589905,0,0,0,1,0.0
513.8900146,3233.909912,75.34459686,751.5280151,481.7680054,218.5440063,561.2620239,3320.810059,89.32820129,565.7780151,469.3200073,158.2890015,206.9279938,44.39110184,30.63129997,190.3249969,59.16080093,23.91860008,1,0,0,0,0.0
